"rep","sampleSize","noiseRate","treeDepth","errorRate"
4,4096,0.1,9,0.03723526
4,4096,0.1,10,0.0806093216
4,4096,0.1,11,0.1256628036
4,4096,0.1,12,0.1185436249
4,4096,0.1,13,0.1185436249
4,4096,0.1,14,0.1185436249
4,4096,0.1,15,0.1185436249
4,4096,0.1,16,0.1185436249
4,4096,0.1,17,0.1185436249
4,4096,0.1,18,0.1185436249
4,4096,0.1,19,0.1185436249
4,4096,0.1,20,0.1185436249
4,8192,0.1,2,0.2138881683
4,8192,0.1,3,0.1308469772
4,8192,0.1,4,0.1131343842
4,8192,0.1,5,0.0744142532
4,8192,0.1,6,0.0493707657
4,8192,0.1,7,0.0333881378
4,8192,0.1,8,0.0324010849
4,8192,0.1,9,0.0257863998
4,16384,0.1,2,0.1777772903
4,16384,0.1,3,0.1597824097
4,16384,0.1,4,0.1044168472
4,16384,0.1,5,0.0735063553
4,16384,0.1,6,0.0640792847
4,16384,0.1,7,0.0315179825
4,16384,0.1,8,0.0233764648
4,16384,0.1,9,0.0222043991
4,32768,0.1,2,0.233373642
4,32768,0.1,3,0.1290435791
4,32768,0.1,4,0.0949821472
4,32768,0.1,5,0.0805206299
4,32768,0.1,6,0.0460062027
4,32768,0.1,7,0.0354604721
4,32768,0.1,8,0.0234117508
4,32768,0.1,9,0.0186042786
4,32768,0.1,10,0.013010025
5,64,0,2,0.2542629242
5,64,0,3,0.1784095764
5,64,0,4,0.1659975052
5,64,0,5,0.14615345
5,64,0,6,0.1593208313
5,64,0,7,0.1593208313
5,64,0,8,0.1593208313
5,64,0,9,0.1593208313
5,64,0,10,0.1593208313
5,64,0,11,0.1593208313
5,64,0,12,0.1593208313
5,64,0,13,0.1593208313
5,64,0,14,0.1593208313
5,64,0,15,0.1593208313
5,64,0,16,0.1593208313
5,64,0,17,0.1593208313
5,64,0,18,0.1593208313
5,64,0,19,0.1593208313
5,64,0,20,0.1593208313
5,128,0,2,0.2205066681
5,128,0,3,0.1872329712
5,128,0,4,0.1505317688
5,128,0,5,0.0925579071
5,128,0,6,0.0925579071
5,128,0,7,0.0807161331
5,128,0,8,0.0807161331
5,128,0,9,0.0807161331
5,128,0,10,0.0807161331
5,128,0,11,0.0807161331
5,128,0,12,0.0807161331
5,128,0,13,0.0807161331
5,128,0,14,0.0807161331
5,128,0,15,0.0807161331
5,128,0,16,0.0807161331
5,128,0,17,0.0807161331
5,128,0,18,0.0807161331
5,128,0,19,0.0807161331
5,128,0,20,0.0807161331
5,256,0,2,0.251033783
5,256,0,3,0.1553544998
5,256,0,4,0.0950746536
5,256,0,5,0.087761879
5,256,0,6,0.083533287
5,256,0,7,0.0783662796
5,256,0,8,0.0793504715
5,256,0,9,0.0793504715
5,256,0,10,0.0793504715
5,256,0,11,0.0793504715
5,256,0,12,0.0793504715
5,256,0,13,0.0793504715
5,256,0,14,0.0793504715
5,256,0,15,0.0793504715
5,256,0,16,0.0793504715
5,256,0,17,0.0793504715
5,256,0,18,0.0793504715
5,256,0,19,0.0793504715
5,256,0,20,0.0793504715
5,512,0,2,0.2171707153
5,512,0,3,0.1453466415
5,512,0,4,0.0941610336
5,512,0,5,0.0895547867
5,512,0,6,0.069896698
5,512,0,7,0.0531787872
5,512,0,8,0.0446710587
5,512,0,9,0.0385847092
5,512,0,10,0.0385847092
5,512,0,11,0.0385847092
5,512,0,12,0.0385847092
5,512,0,13,0.0385847092
5,512,0,14,0.0385847092
5,512,0,15,0.0385847092
5,512,0,16,0.0385847092
5,512,0,17,0.0385847092
5,512,0,18,0.0385847092
5,512,0,19,0.0385847092
5,512,0,20,0.0385847092
5,1024,0,2,0.2068099976
5,1024,0,3,0.1619596481
5,1024,0,4,0.10268116
5,1024,0,5,0.0723371506
5,1024,0,6,0.0602655411
5,1024,0,7,0.0431556702
5,1024,0,8,0.0314741135
5,1024,0,9,0.0310974121
5,1024,0,10,0.0275592804
5,1024,0,11,0.0275592804
5,1024,0,12,0.0275592804
5,1024,0,13,0.0275592804
5,1024,0,14,0.0275592804
5,1024,0,15,0.0275592804
5,1024,0,16,0.0275592804
5,1024,0,17,0.0275592804
5,1024,0,18,0.0275592804
5,1024,0,19,0.0275592804
5,1024,0,20,0.0275592804
5,2048,0,2,0.1844406128
5,2048,0,3,0.148976326
5,2048,0,4,0.101650238
5,2048,0,5,0.076833725
5,2048,0,6,0.0537805557
5,2048,0,7,0.0357551575
5,2048,0,8,0.0330972672
5,2048,0,9,0.0294265747
5,2048,0,10,0.0243463516
5,2048,0,11,0.023519516
5,2048,0,12,0.023519516
5,2048,0,13,0.023519516
5,2048,0,14,0.023519516
5,2048,0,15,0.023519516
5,2048,0,16,0.023519516
5,2048,0,17,0.023519516
5,2048,0,18,0.023519516
5,2048,0,19,0.023519516
5,2048,0,20,0.023519516
5,4096,0,2,0.1875457764
5,4096,0,3,0.1448993683
5,4096,0,4,0.1096363068
5,4096,0,5,0.062379837
5,4096,0,6,0.0564203262
5,4096,0,7,0.0384569168
5,4096,0,8,0.0281648636
5,4096,0,9,0.0224285126
5,4096,0,10,0.0185680389
5,4096,0,11,0.0148553848
5,4096,0,12,0.0142621994
5,4096,0,13,0.0142621994
5,4096,0,14,0.0142621994
5,4096,0,15,0.0142621994
5,4096,0,16,0.0142621994
5,4096,0,17,0.0142621994
5,4096,0,18,0.0142621994
5,4096,0,19,0.0142621994
5,4096,0,20,0.0142621994
5,8192,0,2,0.2353973389
5,8192,0,3,0.1352701187
5,8192,0,4,0.0923023224
5,8192,0,5,0.0714588165
5,8192,0,6,0.0548782349
5,8192,0,7,0.0342750549
5,8192,0,8,0.0271444321
5,8192,0,9,0.020067215
5,8192,0,10,0.0146427155
5,8192,0,11,0.0113334656
5,8192,0,12,0.0111818314
5,8192,0,13,0.0109834671
5,8192,0,14,0.0109834671
5,8192,0,15,0.0109834671
5,8192,0,16,0.0109834671
5,8192,0,17,0.0109834671
5,8192,0,18,0.0109834671
5,8192,0,19,0.0109834671
5,8192,0,20,0.0109834671
5,16384,0,2,0.2389669418
5,16384,0,3,0.1330060959
5,16384,0,4,0.0882482529
5,16384,0,5,0.0819683075
5,16384,0,6,0.0468921661
5,16384,0,7,0.0349435806
5,16384,0,8,0.0257844925
5,16384,0,9,0.0195398331
5,16384,0,10,0.0148963928
5,16384,0,11,0.0112247467
5,16384,0,12,0.0097017288
5,16384,0,13,0.0079660416
5,16384,0,14,0.0076465607
5,16384,0,15,0.0076465607
5,16384,0,16,0.0076465607
5,16384,0,17,0.0076465607
5,16384,0,18,0.0076465607
5,16384,0,19,0.0076465607
5,16384,0,20,0.0076465607
5,32768,0,2,0.2405405045
5,32768,0,3,0.1324253082
5,32768,0,4,0.0921621323
5,32768,0,5,0.0854272842
5,32768,0,6,0.0460233688
5,32768,0,7,0.0332794189
5,32768,0,8,0.0267782211
5,32768,0,9,0.0187921524
5,32768,0,10,0.0123023987
5,32768,0,11,0.0097389221
5,32768,0,12,0.0079994202
5,32768,0,13,0.0061798096
5,32768,0,14,0.0050039291
5,32768,0,15,0.0048666
5,32768,0,16,0.0048666
5,32768,0,17,0.0048666
5,32768,0,18,0.0048666
5,32768,0,19,0.0048666
5,32768,0,20,0.0048666
5,64,0.02,2,0.1701688766
5,64,0.02,3,0.140545845
5,64,0.02,4,0.1121368408
5,64,0.02,5,0.1395940781
5,64,0.02,6,0.0954065323
5,64,0.02,7,0.0954065323
5,64,0.02,8,0.0954065323
5,64,0.02,9,0.0954065323
5,64,0.02,10,0.0954065323
5,64,0.02,11,0.0954065323
5,64,0.02,12,0.0954065323
5,64,0.02,13,0.0954065323
5,64,0.02,14,0.0954065323
5,64,0.02,15,0.0954065323
5,64,0.02,16,0.0954065323
5,64,0.02,17,0.0954065323
5,64,0.02,18,0.0954065323
5,64,0.02,19,0.0954065323
5,64,0.02,20,0.0954065323
5,128,0.02,2,0.2678489685
5,128,0.02,3,0.1625576019
5,128,0.02,4,0.1512727737
5,128,0.02,5,0.0997114182
5,128,0.02,6,0.0804443359
5,128,0.02,7,0.0940856934
5,128,0.02,8,0.0940856934
5,128,0.02,9,0.0940856934
5,128,0.02,10,0.0940856934
5,128,0.02,11,0.0940856934
5,128,0.02,12,0.0940856934
5,128,0.02,13,0.0940856934
5,128,0.02,14,0.0940856934
5,128,0.02,15,0.0940856934
5,128,0.02,16,0.0940856934
5,128,0.02,17,0.0940856934
5,128,0.02,18,0.0940856934
5,128,0.02,19,0.0940856934
5,128,0.02,20,0.0940856934
5,256,0.02,2,0.2528762817
5,256,0.02,3,0.1422138214
5,256,0.02,4,0.0908479691
5,256,0.02,5,0.0879640579
5,256,0.02,6,0.0831212997
5,256,0.02,7,0.0647535324
5,256,0.02,8,0.077123642
5,256,0.02,9,0.077123642
5,256,0.02,10,0.077123642
5,256,0.02,11,0.077123642
5,256,0.02,12,0.077123642
5,256,0.02,13,0.077123642
5,256,0.02,14,0.077123642
5,256,0.02,15,0.077123642
5,256,0.02,16,0.077123642
5,256,0.02,17,0.077123642
5,256,0.02,18,0.077123642
5,256,0.02,19,0.077123642
5,256,0.02,20,0.077123642
5,512,0.02,2,0.1981725693
5,512,0.02,3,0.1354665756
5,512,0.02,4,0.110915184
5,512,0.02,5,0.0897026062
5,512,0.02,6,0.0654020309
5,512,0.02,7,0.0603580475
5,512,0.02,8,0.062538147
5,512,0.02,9,0.0561094284
5,512,0.02,10,0.0561094284
5,512,0.02,11,0.0561094284
5,512,0.02,12,0.0561094284
5,512,0.02,13,0.0561094284
5,512,0.02,14,0.0561094284
5,512,0.02,15,0.0561094284
5,512,0.02,16,0.0561094284
5,512,0.02,17,0.0561094284
5,512,0.02,18,0.0561094284
5,512,0.02,19,0.0561094284
5,512,0.02,20,0.0561094284
5,1024,0.02,2,0.1760463715
5,1024,0.02,3,0.1702203751
5,1024,0.02,4,0.1073646545
5,1024,0.02,5,0.0828533173
5,1024,0.02,6,0.0521697998
5,1024,0.02,7,0.0436811447
5,1024,0.02,8,0.0333719254
5,1024,0.02,9,0.0507564545
5,1024,0.02,10,0.0430316925
5,1024,0.02,11,0.0430316925
5,1024,0.02,12,0.0430316925
5,1024,0.02,13,0.0430316925
5,1024,0.02,14,0.0430316925
5,1024,0.02,15,0.0430316925
5,1024,0.02,16,0.0430316925
5,1024,0.02,17,0.0430316925
5,1024,0.02,18,0.0430316925
5,1024,0.02,19,0.0430316925
5,1024,0.02,20,0.0430316925
5,2048,0.02,2,0.2170982361
5,2048,0.02,3,0.1418218613
5,2048,0.02,4,0.103345871
5,2048,0.02,5,0.0680522919
5,2048,0.02,6,0.0480337143
5,2048,0.02,7,0.0415906906
5,2048,0.02,8,0.0268745422
5,2048,0.02,9,0.0259332657
5,2048,0.02,10,0.0311365128
5,2048,0.02,11,0.0312175751
5,2048,0.02,12,0.0312175751
5,2048,0.02,13,0.0312175751
5,2048,0.02,14,0.0312175751
5,2048,0.02,15,0.0312175751
5,2048,0.02,16,0.0312175751
5,2048,0.02,17,0.0312175751
5,2048,0.02,18,0.0312175751
5,2048,0.02,19,0.0312175751
5,2048,0.02,20,0.0312175751
5,4096,0.02,2,0.2064619064
5,4096,0.02,3,0.1424846649
5,4096,0.02,4,0.1020450592
5,4096,0.02,5,0.0850229263
5,4096,0.02,6,0.0475702286
5,4096,0.02,7,0.0340738297
5,4096,0.02,8,0.0278148651
5,4096,0.02,9,0.0198221207
5,4096,0.02,10,0.0197343826
5,4096,0.02,11,0.0325746536
5,4096,0.02,12,0.0319919586
5,4096,0.02,13,0.0319919586
5,4096,0.02,14,0.0319919586
5,4096,0.02,15,0.0319919586
5,4096,0.02,16,0.0319919586
5,4096,0.02,17,0.0319919586
5,4096,0.02,18,0.0319919586
5,4096,0.02,19,0.0319919586
5,4096,0.02,20,0.0319919586
5,8192,0.02,2,0.2506504059
5,8192,0.02,3,0.1299152374
5,8192,0.02,4,0.0940103531
5,8192,0.02,5,0.0655126572
5,8192,0.02,6,0.0454645157
5,8192,0.02,7,0.0370082855
5,8192,0.02,8,0.0235614777
5,8192,0.02,9,0.0178184509
5,8192,0.02,10,0.0144147873
5,8192,0.02,11,0.0152845383
5,8192,0.02,12,0.0298185349
5,16384,0.02,2,0.2026758194
5,16384,0.02,3,0.1404514313
5,16384,0.02,4,0.1038885117
5,16384,0.02,5,0.077589035
5,16384,0.02,6,0.0403156281
5,16384,0.02,7,0.0323448181
5,16384,0.02,8,0.0282688141
5,16384,0.02,9,0.0170478821
5,16384,0.02,10,0.0138816833
5,16384,0.02,11,0.0113754272
5,16384,0.02,12,0.0135402679
5,16384,0.02,13,0.0277824402
5,32768,0.02,2,0.2031011581
5,32768,0.02,3,0.1448602676
5,32768,0.02,4,0.1078681946
5,32768,0.02,5,0.0760135651
5,32768,0.02,6,0.0430192947
5,32768,0.02,7,0.0344734192
5,32768,0.02,8,0.0241012573
5,32768,0.02,9,0.021320343
5,32768,0.02,10,0.0142612457
5,64,0.04,2,0.269618988
5,64,0.04,3,0.2761268616
5,64,0.04,4,0.2508525848
5,64,0.04,5,0.1551799774
5,64,0.04,6,0.1814537048
5,64,0.04,7,0.1814537048
5,64,0.04,8,0.1814537048
5,64,0.04,9,0.1814537048
5,64,0.04,10,0.1814537048
5,64,0.04,11,0.1814537048
5,64,0.04,12,0.1814537048
5,64,0.04,13,0.1814537048
5,64,0.04,14,0.1814537048
5,64,0.04,15,0.1814537048
5,64,0.04,16,0.1814537048
5,64,0.04,17,0.1814537048
5,64,0.04,18,0.1814537048
5,64,0.04,19,0.1814537048
5,64,0.04,20,0.1814537048
5,128,0.04,2,0.2537326813
5,128,0.04,3,0.153594017
5,128,0.04,4,0.132563591
5,128,0.04,5,0.119846344
5,128,0.04,6,0.1577301025
5,128,0.04,7,0.150604248
5,128,0.04,8,0.150604248
5,128,0.04,9,0.150604248
5,128,0.04,10,0.150604248
5,128,0.04,11,0.150604248
5,128,0.04,12,0.150604248
5,128,0.04,13,0.150604248
5,128,0.04,14,0.150604248
5,128,0.04,15,0.150604248
5,128,0.04,16,0.150604248
5,128,0.04,17,0.150604248
5,128,0.04,18,0.150604248
5,128,0.04,19,0.150604248
5,128,0.04,20,0.150604248
5,256,0.04,2,0.1757535934
5,256,0.04,3,0.1703863144
5,256,0.04,4,0.1064014435
5,256,0.04,5,0.0807332993
5,256,0.04,6,0.0678071976
5,256,0.04,7,0.0902690887
5,256,0.04,8,0.0635795593
5,256,0.04,9,0.0635795593
5,256,0.04,10,0.0635795593
5,256,0.04,11,0.0635795593
5,256,0.04,12,0.0635795593
5,256,0.04,13,0.0635795593
5,256,0.04,14,0.0635795593
5,256,0.04,15,0.0635795593
5,256,0.04,16,0.0635795593
5,256,0.04,17,0.0635795593
5,256,0.04,18,0.0635795593
5,256,0.04,19,0.0635795593
5,256,0.04,20,0.0635795593
5,512,0.04,2,0.1960372925
5,512,0.04,3,0.1708364487
5,512,0.04,4,0.0966243744
5,512,0.04,5,0.0719347
5,512,0.04,6,0.0668430328
5,512,0.04,7,0.0583820343
5,512,0.04,8,0.0646696091
5,512,0.04,9,0.0703306198
5,512,0.04,10,0.0703306198
5,512,0.04,11,0.0703306198
5,512,0.04,12,0.0703306198
5,512,0.04,13,0.0703306198
5,512,0.04,14,0.0703306198
5,512,0.04,15,0.0703306198
5,512,0.04,16,0.0703306198
5,512,0.04,17,0.0703306198
5,512,0.04,18,0.0703306198
5,512,0.04,19,0.0703306198
5,512,0.04,20,0.0703306198
5,1024,0.04,2,0.2506074905
5,1024,0.04,3,0.1297159195
5,1024,0.04,4,0.1124858856
5,1024,0.04,5,0.0741033554
5,1024,0.04,6,0.0453872681
5,1024,0.04,7,0.0421457291
5,1024,0.04,8,0.0604276657
5,1024,0.04,9,0.0641975403
5,1024,0.04,10,0.0654020309
5,1024,0.04,11,0.0654020309
5,1024,0.04,12,0.0654020309
5,1024,0.04,13,0.0654020309
5,1024,0.04,14,0.0654020309
5,1024,0.04,15,0.0654020309
5,1024,0.04,16,0.0654020309
5,1024,0.04,17,0.0654020309
5,1024,0.04,18,0.0654020309
5,1024,0.04,19,0.0654020309
5,1024,0.04,20,0.0654020309
5,2048,0.04,2,0.1985349655
5,2048,0.04,3,0.1479969025
5,2048,0.04,4,0.1066703796
5,2048,0.04,5,0.0728940964
5,2048,0.04,6,0.063454628
5,2048,0.04,7,0.0458917618
5,2048,0.04,8,0.0280075073
5,2048,0.04,9,0.0493917465
5,2048,0.04,10,0.0628232956
5,2048,0.04,11,0.060544014
5,2048,0.04,12,0.060544014
5,2048,0.04,13,0.060544014
5,2048,0.04,14,0.060544014
5,2048,0.04,15,0.060544014
5,2048,0.04,16,0.060544014
5,2048,0.04,17,0.060544014
5,2048,0.04,18,0.060544014
5,2048,0.04,19,0.060544014
5,2048,0.04,20,0.060544014
5,4096,0.04,2,0.1827030182
5,4096,0.04,3,0.1538639069
5,4096,0.04,4,0.1019210815
5,4096,0.04,5,0.0727357864
5,4096,0.04,6,0.0509786606
5,4096,0.04,7,0.034532547
5,4096,0.04,8,0.0266561508
5,4096,0.04,9,0.0221853256
5,4096,0.04,10,0.0335493088
5,4096,0.04,11,0.0523004532
5,4096,0.04,12,0.052693367
5,4096,0.04,13,0.052693367
5,4096,0.04,14,0.052693367
5,4096,0.04,15,0.052693367
5,4096,0.04,16,0.052693367
5,4096,0.04,17,0.052693367
5,4096,0.04,18,0.052693367
5,4096,0.04,19,0.052693367
5,4096,0.04,20,0.052693367
5,8192,0.04,2,0.2063264847
5,8192,0.04,3,0.1431713104
5,8192,0.04,4,0.0895032883
5,8192,0.04,5,0.0595417023
5,8192,0.04,6,0.0530357361
5,8192,0.04,7,0.0331268311
5,8192,0.04,8,0.026175499
5,8192,0.04,9,0.0206480026
5,8192,0.04,11,0.0263061523
5,16384,0.04,2,0.2250881195
5,16384,0.04,3,0.1336374283
5,16384,0.04,4,0.0905227661
5,16384,0.04,5,0.082649231
5,16384,0.04,6,0.0487442017
5,16384,0.04,7,0.0358362198
5,16384,0.04,8,0.0233831406
5,16384,0.04,9,0.020778656
5,16384,0.04,10,0.0141620636
5,16384,0.04,11,0.0114793777
5,32768,0.04,2,0.2386808395
5,32768,0.04,3,0.1297168732
5,32768,0.04,4,0.0956430435
5,32768,0.04,5,0.078212738
5,32768,0.04,6,0.0439720154
5,32768,0.04,7,0.0385789871
5,32768,0.04,8,0.0244083405
5,32768,0.04,9,0.0186185837
5,64,0.06,2,0.21484375
5,64,0.06,3,0.1684789658
5,64,0.06,4,0.18446064
5,64,0.06,5,0.1169605255
5,64,0.06,6,0.1245889664
5,64,0.06,7,0.1245889664
5,64,0.06,8,0.1245889664
5,64,0.06,9,0.1245889664
5,64,0.06,10,0.1245889664
5,64,0.06,11,0.1245889664
5,64,0.06,12,0.1245889664
5,64,0.06,13,0.1245889664
5,64,0.06,14,0.1245889664
5,64,0.06,15,0.1245889664
5,64,0.06,16,0.1245889664
5,64,0.06,17,0.1245889664
5,64,0.06,18,0.1245889664
5,64,0.06,19,0.1245889664
5,64,0.06,20,0.1245889664
5,128,0.06,2,0.222779274
5,128,0.06,3,0.189286232
5,128,0.06,4,0.1036214828
5,128,0.06,5,0.1012735367
5,128,0.06,6,0.1079692841
5,128,0.06,7,0.1314811707
5,128,0.06,8,0.1314811707
5,128,0.06,9,0.1314811707
5,128,0.06,10,0.1314811707
5,128,0.06,11,0.1314811707
5,128,0.06,12,0.1314811707
5,128,0.06,13,0.1314811707
5,128,0.06,14,0.1314811707
5,128,0.06,15,0.1314811707
5,128,0.06,16,0.1314811707
5,128,0.06,17,0.1314811707
5,128,0.06,18,0.1314811707
5,128,0.06,19,0.1314811707
5,128,0.06,20,0.1314811707
5,256,0.06,2,0.1871023178
5,256,0.06,3,0.1731452942
5,256,0.06,4,0.1150140762
5,256,0.06,5,0.0918455124
5,256,0.06,6,0.0847148895
5,256,0.06,7,0.1130094528
5,256,0.06,8,0.1100597382
5,256,0.06,9,0.1100597382
5,256,0.06,10,0.1100597382
5,256,0.06,11,0.1100597382
5,256,0.06,12,0.1100597382
5,256,0.06,13,0.1100597382
5,256,0.06,14,0.1100597382
5,256,0.06,15,0.1100597382
5,256,0.06,16,0.1100597382
5,256,0.06,17,0.1100597382
5,256,0.06,18,0.1100597382
5,256,0.06,19,0.1100597382
5,256,0.06,20,0.1100597382
5,512,0.06,2,0.1805496216
5,512,0.06,3,0.1507349014
5,512,0.06,4,0.1173334122
5,512,0.06,5,0.1038122177
5,512,0.06,6,0.0467882156
5,512,0.06,7,0.0809364319
5,512,0.06,8,0.086848259
5,512,0.06,9,0.1021556854
5,512,0.06,10,0.1021556854
5,512,0.06,11,0.1021556854
5,512,0.06,12,0.1021556854
5,512,0.06,13,0.1021556854
5,512,0.06,14,0.1021556854
5,512,0.06,15,0.1021556854
5,512,0.06,16,0.1021556854
5,512,0.06,17,0.1021556854
5,512,0.06,18,0.1021556854
5,512,0.06,19,0.1021556854
5,512,0.06,20,0.1021556854
5,1024,0.06,2,0.251241684
5,1024,0.06,3,0.132897377
5,1024,0.06,4,0.1012096405
5,1024,0.06,5,0.074213028
5,1024,0.06,6,0.0541543961
5,1024,0.06,7,0.0405826569
5,1024,0.06,8,0.0677309036
5,1024,0.06,9,0.088848114
5,1024,0.06,10,0.0852766037
5,1024,0.06,11,0.0852766037
5,1024,0.06,12,0.0852766037
5,1024,0.06,13,0.0852766037
5,1024,0.06,14,0.0852766037
5,1024,0.06,15,0.0852766037
5,1024,0.06,16,0.0852766037
5,1024,0.06,17,0.0852766037
5,1024,0.06,18,0.0852766037
5,1024,0.06,19,0.0852766037
5,1024,0.06,20,0.0852766037
5,2048,0.06,2,0.1923646927
5,2048,0.06,3,0.1542377472
5,2048,0.06,4,0.1066570282
5,2048,0.06,5,0.0840072632
5,2048,0.06,6,0.0511398315
5,2048,0.06,7,0.0391464233
5,2048,0.06,8,0.0323057175
5,2048,0.06,9,0.0603113174
5,2048,0.06,10,0.0882482529
5,2048,0.06,11,0.0752630234
5,2048,0.06,12,0.0752630234
5,2048,0.06,13,0.0752630234
5,2048,0.06,14,0.0752630234
5,2048,0.06,15,0.0752630234
5,2048,0.06,16,0.0752630234
5,2048,0.06,17,0.0752630234
5,2048,0.06,18,0.0752630234
5,2048,0.06,19,0.0752630234
5,2048,0.06,20,0.0752630234
5,4096,0.06,2,0.2191505432
5,4096,0.06,3,0.1366701126
5,4096,0.06,4,0.0925521851
5,4096,0.06,5,0.0650100708
5,4096,0.06,6,0.0503921509
5,4096,0.06,7,0.0359420776
5,4096,0.06,8,0.0278558731
5,4096,0.06,9,0.0263957977
5,4096,0.06,10,0.0427875519
5,4096,0.06,11,0.0717458725
5,4096,0.06,12,0.0724449158
5,4096,0.06,13,0.0724449158
5,4096,0.06,14,0.0724449158
5,4096,0.06,15,0.0724449158
5,4096,0.06,16,0.0724449158
5,4096,0.06,17,0.0724449158
5,4096,0.06,18,0.0724449158
5,4096,0.06,19,0.0724449158
5,4096,0.06,20,0.0724449158
5,8192,0.06,2,0.2223110199
5,8192,0.06,3,0.1449995041
5,8192,0.06,4,0.0868310928
5,8192,0.06,5,0.0782375336
5,8192,0.06,6,0.0502004623
5,8192,0.06,7,0.0314073563
5,8192,0.06,8,0.0270557404
5,8192,0.06,9,0.0218343735
5,8192,0.06,10,0.0166358948
5,8192,0.06,11,0.047334671
5,16384,0.06,2,0.2127714157
5,16384,0.06,3,0.1340427399
5,16384,0.06,4,0.1052055359
5,16384,0.06,5,0.0695648193
5,16384,0.06,6,0.0520372391
5,16384,0.06,7,0.0327939987
5,16384,0.06,8,0.0276594162
5,32768,0.06,2,0.2215776443
5,32768,0.06,3,0.1349668503
5,32768,0.06,4,0.0883598328
5,32768,0.06,5,0.0841140747
5,32768,0.06,6,0.0410432816
5,32768,0.06,7,0.033531189
5,32768,0.06,8,0.0271511078
5,32768,0.06,9,0.0156831741
5,32768,0.06,10,0.0128126144
5,64,0.08,2,0.1669635773
5,64,0.08,3,0.1677370071
5,64,0.08,4,0.1468629837
5,64,0.08,5,0.1833133698
5,64,0.08,6,0.2076978683
5,64,0.08,7,0.2076978683
5,64,0.08,8,0.2076978683
5,64,0.08,9,0.2076978683
5,64,0.08,10,0.2076978683
5,64,0.08,11,0.2076978683
5,64,0.08,12,0.2076978683
5,64,0.08,13,0.2076978683
5,64,0.08,14,0.2076978683
5,64,0.08,15,0.2076978683
5,64,0.08,16,0.2076978683
5,64,0.08,17,0.2076978683
5,64,0.08,18,0.2076978683
5,64,0.08,19,0.2076978683
5,64,0.08,20,0.2076978683
5,128,0.08,2,0.1803207397
5,128,0.08,3,0.1704721451
5,128,0.08,4,0.1572732925
5,128,0.08,5,0.1888875961
5,128,0.08,6,0.1258764267
5,128,0.08,7,0.1623096466
5,128,0.08,8,0.1623096466
5,128,0.08,9,0.1623096466
5,128,0.08,10,0.1623096466
5,128,0.08,11,0.1623096466
5,128,0.08,12,0.1623096466
5,128,0.08,13,0.1623096466
5,128,0.08,14,0.1623096466
5,128,0.08,15,0.1623096466
5,128,0.08,16,0.1623096466
5,128,0.08,17,0.1623096466
5,128,0.08,18,0.1623096466
5,128,0.08,19,0.1623096466
5,128,0.08,20,0.1623096466
5,256,0.08,2,0.1785764694
5,256,0.08,3,0.1300210953
5,256,0.08,4,0.0969161987
5,256,0.08,5,0.0827035904
5,256,0.08,6,0.0841379166
5,256,0.08,7,0.102558136
5,256,0.08,8,0.1337842941
5,256,0.08,9,0.1337842941
5,256,0.08,10,0.1337842941
5,256,0.08,11,0.1337842941
5,256,0.08,12,0.1337842941
5,256,0.08,13,0.1337842941
5,256,0.08,14,0.1337842941
5,256,0.08,15,0.1337842941
5,256,0.08,16,0.1337842941
5,256,0.08,17,0.1337842941
5,256,0.08,18,0.1337842941
5,256,0.08,19,0.1337842941
5,256,0.08,20,0.1337842941
5,512,0.08,2,0.2507371902
5,512,0.08,3,0.1373519897
5,512,0.08,4,0.0944395065
5,512,0.08,5,0.0766181946
5,512,0.08,6,0.0727729797
5,512,0.08,7,0.0853033066
5,512,0.08,8,0.1229200363
5,512,0.08,9,0.1165704727
5,512,0.08,10,0.1165704727
5,512,0.08,11,0.1165704727
5,512,0.08,12,0.1165704727
5,512,0.08,13,0.1165704727
5,512,0.08,14,0.1165704727
5,512,0.08,15,0.1165704727
5,512,0.08,16,0.1165704727
5,512,0.08,17,0.1165704727
5,512,0.08,18,0.1165704727
5,512,0.08,19,0.1165704727
5,512,0.08,20,0.1165704727
5,1024,0.08,2,0.1800231934
5,1024,0.08,3,0.138710022
5,1024,0.08,4,0.0927829742
5,1024,0.08,5,0.0770244598
5,1024,0.08,6,0.0543575287
5,1024,0.08,7,0.0490179062
5,1024,0.08,8,0.0699481964
5,1024,0.08,9,0.1099262238
5,1024,0.08,10,0.1136388779
5,1024,0.08,11,0.1136388779
5,1024,0.08,12,0.1136388779
5,1024,0.08,13,0.1136388779
5,1024,0.08,14,0.1136388779
5,1024,0.08,15,0.1136388779
5,1024,0.08,16,0.1136388779
5,1024,0.08,17,0.1136388779
5,1024,0.08,18,0.1136388779
5,1024,0.08,19,0.1136388779
5,1024,0.08,20,0.1136388779
5,2048,0.08,2,0.2512588501
5,2048,0.08,3,0.1283283234
5,2048,0.08,4,0.1100120544
5,2048,0.08,5,0.0666627884
5,2048,0.08,6,0.0475254059
5,2048,0.08,7,0.0386581421
5,2048,0.08,8,0.0412197113
5,2048,0.08,9,0.0726652145
5,2048,0.08,10,0.1169624329
5,2048,0.08,11,0.1016235352
5,2048,0.08,12,0.1016235352
5,2048,0.08,13,0.1016235352
5,2048,0.08,14,0.1016235352
5,2048,0.08,15,0.1016235352
5,2048,0.08,16,0.1016235352
5,2048,0.08,17,0.1016235352
5,2048,0.08,18,0.1016235352
5,2048,0.08,19,0.1016235352
